@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N35-F1-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1'

@attribute ﻿X numeric
@attribute Y numeric
@attribute NCESSCH numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute LEAID numeric
@attribute LZIP numeric
@attribute GSLO {PK,09,KG,07,'M ',03,08,05,06,10,02,04,01,12,'N ',UG,11,AE}
@attribute GSHI {05,12,06,02,08,01,07,09,04,03,KG,10,PK,11,'N ',UG,13,AE}
@attribute VIRTUAL {'Not Virtual','Supplemental Virtual','Virtual with face to face options',N,M,'Full Virtual'}
@attribute TOTFRL numeric
@attribute FRELCH numeric
@attribute REDLCH numeric
@attribute PK numeric
@attribute KG numeric
@attribute G01 numeric
@attribute G02 numeric
@attribute G03 numeric
@attribute G04 numeric
@attribute G05 numeric
@attribute G06 numeric
@attribute G07 numeric
@attribute G08 numeric
@attribute G09 numeric
@attribute G10 numeric
@attribute G11 numeric
@attribute G12 numeric
@attribute MEMBER numeric
@attribute AM numeric
@attribute HI numeric
@attribute BL numeric
@attribute WH numeric
@attribute HP numeric
@attribute TR numeric
@attribute FTE numeric
@attribute LATCOD numeric
@attribute LONCOD numeric
@attribute ULOCALE {City,Suburb,Town,Rural}
@attribute STUTERATIO numeric
@attribute TITLEI {1-Yes,'Not Applicable',Missing}
@attribute STITLEI {1-Yes,'Not Applicable',2-No,Missing}
@attribute AMALM numeric
@attribute AMALF numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute HIALM numeric
@attribute HIALF numeric
@attribute BLALM numeric
@attribute BLALF numeric
@attribute WHALM numeric
@attribute WHALF numeric
@attribute HPALM numeric
@attribute HPALF numeric
@attribute TRALM numeric
@attribute TRALF numeric
@attribute TOTMENROL numeric
@attribute TOTFENROL numeric
@attribute STATUS numeric
@attribute SCHOOL_TYPE_TEXT {'Regular school','Alternative/other school','Special education school','Vocational school'}
@attribute SY_STATUS_TEXT {'Currently operational ','School temporarily closed','School has reopened','New school','School to be operational within two years','School has changed agency','School was operational but not reported last year'}
@attribute SCHOOL_LEVEL {Elementary,High,Other,'Not reported',Middle,Secondary,Prekindergarten,'Not applicable',Ungraded,'Adult Education'}
@attribute AS numeric
@attribute CHARTER_TEXT {No,Yes,Missing}
@attribute MAGNET_TEXT {No,Missing,Yes,'Not Applicable'}

@data
-10784231.9419,3672954.7192,482913003284,TX,4829130,76661,09,12,'Not Virtual',223,223,0,0,0,0,0,0,0,0,0,0,0,73,58,50,43,224,1,81,122,18,0,1,21.120001,31.309129,-96.876489,Town,10.6,1-Yes,1-Yes,1,0,1,0,47,34,58,64,9,9,0,0,1,0,117,107,1,'Regular school','Currently operational ',High,1,No,No
-9315282.1183,5174575.2981,262385006073,MI,2623850,48160,PK,02,'Not Virtual',177,150,27,0,125,143,150,0,0,0,0,0,0,0,0,0,0,418,3,20,13,357,0,23,27.5,42.090643,-83.680682,Town,15.2,1-Yes,2-No,1,2,0,2,12,8,6,7,188,169,0,0,10,13,217,201,1,'Regular school','Currently operational ',Elementary,2,No,No
-8710716.1826,4964331.8608,422403000949,PA,4224030,16686,09,12,'Not Virtual',186,169,17,0,0,0,0,0,0,0,0,0,0,134,141,128,135,538,3,9,13,511,0,1,36.939999,40.673554,-78.249666,Town,14.6,1-Yes,2-No,2,1,0,1,8,1,6,7,260,251,0,0,0,1,276,262,1,'Regular school','Currently operational ',High,1,No,No
-9456748.373,5202486.5957,262297005981,MI,2622970,49068,PK,05,'Not Virtual',103,90,13,0,39,50,47,47,49,52,0,0,0,0,0,0,0,284,2,10,7,249,0,10,16.49,42.276452,-84.951437,Town,17.2,1-Yes,2-No,0,2,4,2,5,5,2,5,131,118,0,0,6,4,148,136,1,'Regular school','Currently operational ',Elementary,6,No,No
-8706306.6153,4996384.0186,421902001560,PA,4219020,16866,09,12,'Not Virtual',194,159,35,0,0,0,0,0,0,0,0,0,0,135,141,112,128,516,0,5,6,501,0,2,43.299999,40.891665,-78.210129,Town,11.9,'Not Applicable','Not Applicable',0,0,0,2,1,4,6,0,261,240,0,0,0,2,268,248,1,'Regular school','Currently operational ',High,2,No,No
-11345469.9727,4159303.5586,481281000774,TX,4812810,79015,09,12,'Not Virtual',333,263,70,0,0,0,0,0,0,0,0,0,0,336,292,258,263,1149,10,243,17,850,1,21,80.940002,34.966181,-101.918073,Town,14.2,'Not Applicable','Not Applicable',6,4,1,6,118,125,10,7,450,400,1,0,12,9,598,551,1,'Regular school','Currently operational ',High,7,No,No
-8650361.505,4740065.5561,510225000912,VA,5102250,20132,06,08,'Not Virtual',105,82,23,0,0,0,0,0,0,0,313,277,345,0,0,0,0,935,2,104,30,727,0,44,75.720001,39.128282,-77.707509,Town,12.3,'Not Applicable','Not Applicable',0,2,11,17,60,44,17,13,399,328,0,0,22,22,509,426,1,'Regular school','Currently operational ',Middle,28,No,No
-11228694.5767,4576167.126,200639002067,KS,2006390,67846,KG,12,'Not Virtual',60,54,6,0,1,4,3,3,1,3,0,2,7,3,11,19,15,72,0,52,4,14,0,2,15.2,37.976801,-100.869103,Town,4.7,1-Yes,1-Yes,0,0,0,0,34,18,3,1,7,7,0,0,2,0,46,26,1,'Regular school','Currently operational ',Other,0,No,No
-8815669.3182,4956496.3377,421215002314,PA,4212150,15701,PK,03,'Not Virtual',232,212,20,20,124,113,92,118,0,0,0,0,0,0,0,0,0,467,0,9,23,409,0,17,34.369999,40.620285,-79.192595,Town,13.6,1-Yes,1-Yes,0,0,4,5,4,5,14,9,220,189,0,0,8,9,250,217,1,'Regular school','Currently operational ',Elementary,9,No,No
-10887235.084,3819291.472,482139006112,TX,4821390,76048,PK,02,'Not Virtual',369,336,33,81,151,123,142,0,0,0,0,0,0,0,0,0,0,497,0,193,5,288,1,7,28.77,32.42551,-97.801696,Town,17.3,1-Yes,1-Yes,0,0,3,0,92,101,3,2,148,140,1,0,3,4,250,247,1,'Regular school','Currently operational ',Elementary,3,No,No
-8931575.0307,4209702.9004,370432002890,NC,3704320,28001,09,13,'Supplemental Virtual',82,55,27,0,0,0,0,0,0,0,0,0,0,52,48,42,19,206,1,37,15,114,0,8,8.34,35.33645,-80.233681,Town,24.7,1-Yes,1-Yes,0,1,16,15,11,26,6,9,37,77,0,0,2,6,72,134,1,'Regular school','Currently operational ',High,31,No,No
-13449832.3194,4677894.8623,61207001343,CA,612070,95619,09,12,'Not Virtual',64,61,3,0,0,0,0,0,0,0,0,0,0,0,1,34,65,100,4,14,1,75,3,3,7.03,38.693662,-120.821875,Town,14.2,1-Yes,2-No,3,1,0,0,10,4,1,0,47,28,1,2,3,0,65,35,1,'Alternative/other school','Currently operational ',High,0,No,No
-8972640.3995,4062568.4778,450255001258,SC,4502550,29020,PK,05,'Not Virtual',248,217,31,0,71,81,82,82,92,96,0,0,0,0,0,0,0,504,0,35,166,269,0,33,36,34.250996,-80.602572,Town,14,1-Yes,1-Yes,0,0,0,1,17,18,89,77,133,136,0,0,15,18,254,250,1,'Regular school','Currently operational ',Elementary,1,No,No
-8871084.4651,5075430.165,428043007087,PA,4280430,16301,09,12,'Not Virtual',3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41.426212,-79.690316,Town,0,Missing,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,'Vocational school','Currently operational ',High,0,No,No
-11427193.0462,3857838.1398,483975004517,TX,4839750,79360,02,03,'Not Virtual',252,210,42,0,0,0,210,227,0,0,0,0,0,0,0,0,0,437,2,203,2,223,0,4,32,32.717205,-102.652216,Town,13.7,1-Yes,1-Yes,2,0,1,2,94,109,1,1,126,97,0,0,1,3,225,212,1,'Regular school','Currently operational ',Elementary,3,No,No
-10923435.6606,3724140.4096,482223005997,TX,4822230,76531,PK,05,'Not Virtual',230,205,25,43,45,76,53,71,68,71,0,0,0,0,0,0,0,427,0,90,3,327,0,5,34.900002,31.701087,-98.126918,Town,12.2,1-Yes,1-Yes,0,0,0,2,49,41,2,1,176,151,0,0,3,2,230,197,1,'Regular school','Currently operational ',Elementary,2,No,No
-10758515.1283,3371941.026,481821001652,TX,4818210,77957,06,08,'Not Virtual',239,212,27,0,0,0,0,0,0,0,109,105,122,0,0,0,0,336,0,161,48,119,0,4,25.219999,28.970943,-96.645449,Town,13.3,1-Yes,1-Yes,0,0,2,2,83,78,29,19,56,63,0,0,1,3,171,165,1,'Regular school','Currently operational ',Middle,4,No,No
-11733083.8418,5275615.7306,560214000352,WY,5602140,82633,04,05,'Not Virtual',83,63,20,0,0,0,0,0,125,128,0,0,0,0,0,0,0,253,2,28,1,222,0,0,19.48,42.76053,-105.40011,Town,13,1-Yes,1-Yes,2,0,0,0,17,11,0,1,114,108,0,0,0,0,133,120,1,'Regular school','Currently operational ',Elementary,0,No,No
-9308304.2669,5280531.0012,261845005523,MI,2618450,48442,PK,05,'Not Virtual',197,170,27,0,63,61,61,48,54,41,0,0,0,0,0,0,0,328,0,21,5,287,0,15,27.9,42.792958,-83.617913,Town,11.8,1-Yes,1-Yes,0,0,0,0,12,9,2,3,155,132,0,0,7,8,176,152,1,'Regular school','Currently operational ',Elementary,0,No,No
-10643112.2016,3913489.5251,484182004771,TX,4841820,75482,KG,03,'Not Virtual',312,294,18,0,81,82,104,118,0,0,0,0,0,0,0,0,0,385,2,201,26,139,1,14,26.719999,33.1369,-95.608739,Town,14.4,1-Yes,1-Yes,0,2,2,0,100,101,12,14,72,67,0,1,10,4,196,189,1,'Regular school','Currently operational ',Elementary,2,No,No
-11546135.8566,4586049.7962,80627001104,CO,806270,81067,PK,02,'Not Virtual',162,148,14,0,54,73,68,0,0,0,0,0,0,0,0,0,0,195,2,140,1,51,0,1,12.7,38.046761,-103.720688,Town,15.4,1-Yes,1-Yes,1,1,0,0,64,76,1,0,26,25,0,0,1,0,93,102,1,'Regular school','Currently operational ',Elementary,0,No,No
-10674359.6588,3377673.7456,484395006340,TX,4843950,77482,04,05,'Not Virtual',84,79,5,0,0,0,0,0,66,81,0,0,0,0,0,0,0,147,0,50,15,74,0,7,8.58,29.015918,-95.889434,Town,17.1,1-Yes,1-Yes,0,0,0,1,29,21,5,10,35,39,0,0,5,2,74,73,1,'Regular school','Currently operational ',Elementary,1,No,No
-9059167.1155,4216968.0312,370162000675,NC,3701620,28021,09,12,'Not Virtual',233,192,41,0,0,0,0,0,0,0,0,0,0,129,140,121,122,512,2,28,48,416,0,17,33.720001,35.389682,-81.379896,Town,15.2,1-Yes,1-Yes,1,1,0,1,13,15,20,28,199,217,0,0,7,10,240,272,1,'Regular school','Currently operational ',High,1,No,No
-10799002.9729,3588012.9086,483759004215,TX,4837590,76567,PK,02,'Not Virtual',316,286,30,72,102,114,95,0,0,0,0,0,0,0,0,0,0,383,0,209,32,131,0,11,26.450001,30.654932,-97.009112,Town,14.5,1-Yes,1-Yes,0,0,0,0,110,99,14,18,70,61,0,0,7,4,201,182,1,'Regular school','Currently operational ',Elementary,0,No,No
-12516308.5916,5341626.6524,160297000518,ID,1602970,83221,02,03,'Not Virtual',114,80,34,0,0,0,126,144,0,0,0,0,0,0,0,0,0,270,5,42,1,219,0,2,13,43.194481,-112.436051,Town,20.8,1-Yes,1-Yes,3,2,1,0,24,18,0,1,114,105,0,0,1,1,143,127,1,'Regular school','Currently operational ',Elementary,1,No,No
-12587119.8546,4533605.1006,490003701101,UT,4900037,84720,09,12,'Not Virtual',48,30,18,0,0,0,0,0,0,0,0,0,0,68,52,46,49,215,2,13,0,192,1,5,5.33,37.674901,-113.071995,Town,40.3,1-Yes,2-No,2,0,0,2,5,8,0,0,87,105,0,1,2,3,96,119,1,'Regular school','Currently operational ',High,2,Yes,No
-8774148.7244,5358958.835,363156004221,NY,3631560,14172,PK,05,'Not Virtual',224,175,49,17,74,80,72,74,75,70,0,0,0,0,0,0,0,462,5,15,0,412,0,29,36.700001,43.307911,-78.819516,Town,12.6,1-Yes,1-Yes,2,3,0,1,6,9,0,0,215,197,0,0,13,16,236,226,1,'Regular school','Currently operational ',Elementary,1,No,No
-8729095.0414,5173284.4134,362172003077,NY,3621720,14760,PK,03,'Not Virtual',181,181,0,36,76,74,86,78,0,0,0,0,0,0,0,0,0,350,2,6,8,296,0,30,31.34,42.081976,-78.414822,Town,11.2,1-Yes,1-Yes,1,1,1,7,4,2,5,3,154,142,0,0,14,16,179,171,1,'Regular school','Currently operational ',Elementary,8,No,No
-8470934.9234,5249942.6138,361884001711,NY,3618840,13101,06,12,'Not Virtual',148,132,16,0,0,0,0,0,0,0,41,39,41,50,50,33,39,293,0,6,1,283,0,1,31.030001,42.591009,-76.095723,Town,9.4,1-Yes,1-Yes,0,0,1,1,2,4,0,1,133,150,0,0,0,1,136,157,1,'Regular school','Currently operational ',High,2,No,No
-8266708.7727,5328802.2059,361875001706,NY,3618750,12117,PK,06,'Not Virtual',227,200,27,37,45,67,65,59,78,65,60,0,0,0,0,0,0,476,0,12,4,445,0,11,34.509998,43.110467,-74.26108,Town,13.8,1-Yes,1-Yes,0,0,2,2,3,9,3,1,239,206,0,0,6,5,253,223,1,'Regular school','Currently operational ',Elementary,4,No,No
-13515452.6589,4417901.7436,60232013525,CA,602320,95023,KG,08,'Not Virtual',240,224,16,0,60,60,60,60,60,60,60,60,0,0,0,0,0,480,0,396,1,68,1,2,21,36.847721,-121.411362,Town,22.9,1-Yes,1-Yes,0,0,4,8,203,193,0,1,30,38,0,1,0,2,237,243,5,'Regular school','School has changed agency',Elementary,12,Yes,No
-8829495.9273,5235316.7784,360942000724,NY,3609420,14048,PK,05,'Not Virtual',194,194,0,66,37,39,41,41,47,49,0,0,0,0,0,0,0,321,1,160,11,133,2,13,26.01,42.494317,-79.316787,Town,12.3,1-Yes,1-Yes,1,0,1,0,80,80,4,7,60,73,1,1,9,4,156,165,1,'Regular school','Currently operational ',Elementary,1,No,No
-8812075.0793,4229376.4915,370256001584,NC,3702560,27330,06,12,'Not Virtual',55,53,2,0,0,0,0,0,0,0,0,9,6,21,15,2,5,58,0,20,28,8,0,1,9.76,35.480488,-79.160207,Town,5.9,1-Yes,1-Yes,0,0,1,0,14,6,19,9,6,2,0,0,1,0,41,17,1,'Alternative/other school','Currently operational ',High,1,No,No
-8469888.5854,4961832.7672,420387005263,PA,4203870,17961,06,08,'Not Virtual',191,165,26,0,0,0,0,0,0,0,171,234,211,0,0,0,0,616,0,25,5,570,0,8,39.669998,40.656532,-76.086315,Town,15.5,1-Yes,2-No,0,0,4,4,10,15,3,2,285,285,0,0,4,4,306,310,1,'Regular school','Currently operational ',Middle,8,No,No
-8945564.7055,2953312.0898,120039000579,FL,1200390,33176,06,08,'Not Virtual',381,350,31,0,0,0,0,0,0,0,135,154,159,0,0,0,0,448,0,212,207,23,1,4,25,25.629824,-80.359445,Suburb,17.9,1-Yes,1-Yes,0,0,1,0,113,99,109,98,13,10,1,0,3,1,240,208,1,'Regular school','Currently operational ',Middle,1,No,Yes
-8994002.001,4188925.3809,370297001266,NC,3702970,28211,06,08,'Not Virtual',479,402,77,0,0,0,0,0,0,0,396,389,394,0,0,0,0,1179,3,325,318,379,2,21,62.509998,35.184168,-80.794571,City,18.9,'Not Applicable','Not Applicable',0,3,62,69,156,169,139,179,181,198,0,2,9,12,547,632,1,'Regular school','Currently operational ',Middle,131,No,Yes
-8783096.9525,4295843.7663,370126000441,NC,3701260,27707,06,08,'Supplemental Virtual',354,333,21,0,0,0,0,0,0,0,155,146,152,0,0,0,0,453,1,152,284,7,0,5,31.290001,35.965313,-78.89992,City,14.5,1-Yes,1-Yes,1,0,3,1,72,80,140,144,5,2,0,0,1,4,222,231,1,'Regular school','Currently operational ',Middle,4,No,Yes
-12952522.8218,5418900.1934,160210000362,ID,1602100,83616,PK,05,'Not Virtual',69,56,13,1,48,56,72,66,76,89,0,0,0,0,0,0,0,408,2,28,0,357,0,20,20.25,43.698398,-116.354524,Suburb,20.1,'Not Applicable','Not Applicable',0,2,1,0,16,12,0,0,141,216,0,0,7,13,165,243,1,'Regular school','Currently operational ',Elementary,1,No,Yes
-8587594.8146,4686054.9029,510126000493,VA,5101260,22315,07,12,'Supplemental Virtual',866,639,227,0,0,0,0,0,0,0,0,476,474,539,535,502,551,3077,8,670,858,887,15,207,193.429993,38.750786,-77.143765,Suburb,15.9,'Not Applicable','Not Applicable',4,4,229,203,322,348,440,418,451,436,9,6,101,106,1556,1521,1,'Regular school','Currently operational ',High,432,No,Yes
-11683851.6012,4846006.0108,80555002007,CO,805550,80229,PK,06,'Not Virtual',255,192,63,61,48,49,51,43,51,61,54,0,0,0,0,0,0,418,5,274,6,112,4,13,23,39.862753,-104.957806,Suburb,18.2,1-Yes,1-Yes,4,1,2,2,149,125,5,1,63,49,3,1,9,4,235,183,1,'Regular school','Currently operational ',Elementary,4,No,Yes
-8542079.1122,4766937.8487,240012000502,MD,2400120,21207,09,12,'Not Virtual',997,838,159,0,0,0,0,0,0,0,0,0,0,450,419,373,333,1575,5,181,1254,33,2,25,98,39.315184,-76.734817,Suburb,16.1,1-Yes,1-Yes,3,2,40,35,102,79,693,561,18,15,1,1,15,10,872,703,1,'Regular school','Currently operational ',High,75,No,Yes
-9176200.6988,3258041.6887,120087004092,FL,1200870,33613,PK,05,'Not Virtual',344,325,19,20,70,64,74,70,57,65,0,0,0,0,0,0,0,420,0,169,157,55,1,32,31.5,28.071924,-82.431245,Suburb,13.3,1-Yes,1-Yes,0,0,2,4,91,78,55,102,23,32,1,0,16,16,188,232,1,'Regular school','Currently operational ',Elementary,6,No,Yes
-13164175.2545,4037705.8484,62271002939,CA,622710,90026,KG,06,'Not Virtual',516,490,26,0,113,78,109,95,92,84,0,0,0,0,0,0,0,571,1,513,21,10,0,0,27,34.066288,-118.255889,City,21.1,1-Yes,1-Yes,1,0,9,17,258,255,12,9,6,4,0,0,0,0,286,285,1,'Regular school','Currently operational ',Elementary,26,No,Yes
-9376506.4793,5678643.7265,260026901409,MI,2600269,49765,09,12,'Not Virtual',15,15,0,0,0,0,0,0,0,0,0,0,0,4,2,4,8,18,0,0,0,18,0,0,0.8,45.361573,-84.230629,Rural,22.5,1-Yes,1-Yes,0,0,0,0,0,0,0,0,10,8,0,0,0,0,10,8,1,'Alternative/other school','Currently operational ',High,0,Yes,Yes
-8631065.4019,4532360.4502,510189002837,VA,5101890,23060,09,12,'Supplemental Virtual',370,296,74,0,0,0,0,0,0,0,0,0,0,522,461,434,433,1850,3,102,317,1125,0,94,95.699997,37.665998,-77.534167,Suburb,19.3,'Not Applicable','Not Applicable',0,3,109,100,42,60,172,145,557,568,0,0,42,52,922,928,1,'Regular school','Currently operational ',High,209,No,Yes
-10618333.0157,3476574.1141,482364002491,TX,4823640,77009,06,08,'Not Virtual',502,501,1,0,0,0,0,0,0,0,355,319,310,0,0,0,0,984,1,704,74,174,2,20,52.75,29.789863,-95.386199,City,18.7,1-Yes,1-Yes,1,0,7,2,361,343,37,37,85,89,1,1,10,10,502,482,1,'Regular school','Currently operational ',Middle,9,No,Yes
-9108317.8233,3235475.5246,120159002457,FL,1201590,33830,06,08,'Not Virtual',98,98,0,0,0,0,0,0,0,0,143,135,129,0,0,0,0,407,1,81,76,225,2,11,26,27.892968,-81.821542,Suburb,15.7,'Not Applicable','Not Applicable',0,1,5,6,47,34,34,42,103,122,1,1,8,3,198,209,1,'Regular school','Currently operational ',Middle,11,No,Yes
-8186745.4495,4964591.6598,361902001725,NY,3619020,11710,09,12,'Not Virtual',172,146,26,0,0,0,0,0,0,0,0,0,0,301,325,296,314,1241,5,142,21,960,4,22,83.290001,40.675536,-73.5428,Suburb,14.9,1-Yes,2-No,3,2,39,48,78,64,11,10,471,489,2,2,11,11,615,626,1,'Regular school','Currently operational ',High,87,No,Yes
-7672728.5161,5536919.3505,231484023174,ME,2314840,4974,09,12,'Not Virtual',4,4,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,12,0,0,0,12,0,0,2,44.460122,-68.925269,Rural,6,'Not Applicable','Not Applicable',0,0,0,0,0,0,0,0,7,5,0,0,0,0,7,5,3,'Regular school','New school',High,0,No,Yes
-8629529.8669,4874771.3232,422157001724,PA,4221570,17257,KG,05,'Not Virtual',27,23,4,0,20,20,21,22,21,23,0,0,0,0,0,0,0,127,0,5,3,112,0,4,2.98,40.060672,-77.520371,Town,42.6,'Not Applicable','Not Applicable',0,0,2,1,3,2,1,2,61,51,0,0,2,2,69,58,1,'Regular school','Currently operational ',Elementary,3,No,Yes
-9801679.8055,3592981.8239,10237000916,AL,102370,36603,06,08,'Not Virtual',346,298,48,0,0,0,0,0,0,0,175,167,152,0,0,0,0,494,1,9,401,65,0,16,25,30.693193,-88.050034,City,19.8,1-Yes,1-Yes,1,0,1,1,3,6,93,308,18,47,0,0,2,14,118,376,1,'Regular school','Currently operational ',Middle,2,No,Yes
-9185583.7687,3233207.8981,120087001007,FL,1200870,33616,09,12,'Not Virtual',642,510,132,0,0,0,0,0,0,0,0,0,0,404,381,368,416,1569,6,342,238,736,6,119,84.5,27.874762,-82.515563,City,18.6,1-Yes,1-Yes,6,0,57,65,174,168,135,103,374,362,1,5,58,61,805,764,1,'Regular school','Currently operational ',High,122,No,Yes
-9388933.4415,5858688.3246,263099006723,MI,2630990,49783,PK,08,'Not Virtual',225,191,34,0,0,1,109,108,152,0,3,0,1,0,0,0,0,374,119,1,12,238,0,0,27.34,46.486691,-84.342211,Town,13.7,1-Yes,1-Yes,71,48,3,1,0,1,6,6,118,120,0,0,0,0,198,176,1,'Regular school','Currently operational ',Elementary,4,No,Yes
-8927647.866,3003035.0813,120018002048,FL,1200180,33021,09,12,'Not Virtual',303,241,62,0,0,0,0,0,0,0,0,0,0,153,139,117,158,567,1,204,222,115,1,8,49,26.031874,-80.198418,Suburb,11.6,'Not Applicable','Not Applicable',1,0,7,9,101,103,75,147,64,51,1,0,1,7,250,317,1,'Vocational school','Currently operational ',High,16,No,Yes
-9401611.7966,4588940.4922,210186000388,KY,2101860,40505,09,12,'Supplemental Virtual',811,781,30,0,0,0,0,0,0,0,0,0,0,495,401,337,304,1540,3,363,550,558,1,55,91.300003,38.067281,-84.456095,City,16.9,1-Yes,1-Yes,1,2,3,7,189,174,271,279,276,282,1,0,28,27,769,771,1,'Regular school','Currently operational ',High,10,Missing,Yes
-10755953.6386,5765729.0082,466336000558,SD,4663360,57260,KG,08,'Not Virtual',17,17,0,0,2,6,2,1,2,2,2,0,3,0,0,0,0,20,0,0,0,20,0,0,2,45.908606,-96.622445,Rural,10,1-Yes,1-Yes,0,0,0,0,0,0,0,0,11,9,0,0,0,0,11,9,1,'Regular school','Currently operational ',Elementary,0,No,Missing
-11359106.3386,5624462.2388,462294000805,SD,4622940,57626,KG,06,'Not Virtual',31,17,14,0,7,4,8,10,10,15,14,0,0,0,0,0,0,68,5,3,0,59,0,0,5.48,45.018588,-102.040576,Rural,12.4,1-Yes,1-Yes,3,2,0,1,3,0,0,0,32,27,0,0,0,0,38,30,1,'Regular school','Currently operational ',Elementary,1,No,Missing
-11634891.1366,5847800.6999,302100000627,MT,3021000,59344,PK,06,'Not Virtual',20,18,2,0,9,10,8,12,9,8,12,0,0,0,0,0,0,68,0,0,0,66,0,1,8.85,46.419203,-104.517984,Rural,7.7,1-Yes,2-No,0,0,0,1,0,0,0,0,39,27,0,0,0,1,39,29,1,'Regular school','Currently operational ',Elementary,1,Missing,Missing
-10943227.7551,5324168.5078,467542001278,SD,4675420,57380,PK,KG,'Not Virtual',207,207,0,114,96,0,0,0,0,0,0,0,0,0,0,0,0,210,114,13,0,59,0,24,11.55,43.080149,-98.304695,Rural,18.2,1-Yes,1-Yes,64,50,0,0,6,7,0,0,36,23,0,0,9,15,115,95,1,'Regular school','Currently operational ',Elementary,0,No,Missing
-12840082.2546,6040218.5946,302607000737,MT,3026070,59873,PK,06,'Not Virtual',148,111,37,0,29,28,27,20,35,29,40,0,0,0,0,0,0,208,2,7,0,189,0,10,15.25,47.597835,-115.344451,Rural,13.6,1-Yes,1-Yes,1,1,0,0,3,4,0,0,93,96,0,0,5,5,102,106,1,'Regular school','Currently operational ',Elementary,0,Missing,Missing
