@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
1,0,0,AL,1,0,0,36567,2,5,3,134,39,-87.686299,-9761191.9609,Rural
6,0,3,AL,3,0,0,36511,16,37,21,93,15,-87.728368,-9765880.0986,Rural
100,3,43,AL,57,1,2,36535,69,128,59,529,110,-87.743575,-9767571.9048,Rural
25,0,11,AL,14,0,0,36507,4,6,2,129,33,-87.849084,-9779305.838,Rural
5,4,2,AL,3,3,1,35672,4,5,1,254,57,-87.417725,-9731296.5898,Rural
10,0,6,AL,4,0,0,35619,7,11,4,145,24,-87.171932,-9703928.7365,Rural
49,14,23,AL,26,9,5,35640,16,33,17,217,0,-86.921392,-9676044.5086,Rural
15,3,7,AL,8,0,3,35670,8,15,7,247,45,-86.698118,-9651190.5842,Rural
2,1,0,AL,2,1,0,35754,35,64,29,222,38,-86.60551,-9640883.4756,Rural
15,11,9,AL,6,5,6,35603,14,25,11,202,129,-86.879348,-9671349.5764,Rural
76,3,43,AL,33,3,0,36340,5,12,7,282,98,-85.885901,-9560777.4699,Rural
42,2,24,AL,18,2,0,36477,20,45,25,265,53,-86.045859,-9578572.0101,Rural
49,2,16,AL,33,1,1,36375,22,43,21,340,98,-85.59821,-9528748.6565,Rural
108,2,54,AL,54,1,1,36345,6,17,11,286,0,-85.337655,-9499736.5577,Rural
88,1,40,AL,48,1,0,36320,16,33,17,541,49,-85.301557,-9495727.8603,Rural
52,4,20,AL,32,2,2,36352,22,44,22,392,76,-85.633313,-9532655.4379,Rural
10,1,3,AL,7,1,0,36346,11,19,8,484,60,-86.010259,-9574610.8734,Rural
120,0,57,AL,63,0,0,36323,5,14,9,201,0,-86.10309,-9584951.9541,Rural
132,3,53,AL,79,0,3,36350,4,16,12,324,0,-85.504214,-9518285.2766,Rural
123,3,55,AL,68,3,0,36371,7,14,7,302,0,-85.547018,-9523048.1528,Rural
16,1,10,AL,6,1,0,35674,8,15,7,294,0,-87.700833,-9762809.0287,Rural
19,2,7,AL,12,0,2,35674,10,17,7,353,68,-87.702521,-9762999.272,Rural
4,0,3,AL,1,0,0,35648,5,10,5,332,66,-87.373935,-9726418.2088,Rural
37,15,18,AL,19,7,8,35645,16,29,13,314,103,-87.530025,-9743798.2904,Rural
0,0,0,AL,0,0,0,35954,3,9,6,130,28,-86.125504,-9587445.4998,Rural
4,0,2,AL,2,0,0,35952,7,20,13,285,57,-86.263551,-9602807.6439,Rural
22,9,9,AL,13,4,5,35739,24,61,37,416,0,-86.847771,-9667850.4591,Rural
12,0,5,AL,7,0,0,35614,34,57,23,134,29,-86.93335,-9677369.4171,Rural
34,2,17,AL,17,1,1,35748,9,19,10,165,0,-86.431975,-9621553.4004,Rural
7,0,2,AL,5,0,0,35760,2,9,7,169,0,-86.4038,-9618427.9753,Rural
82,5,37,AL,45,3,2,35750,19,34,15,231,0,-86.574356,-9637404.7415,Rural
25,6,11,AL,14,2,4,36541,9,24,15,326,86,-88.336258,-9833538.7589,Rural
5,0,2,AL,3,0,0,36528,4,5,1,43,18,-88.125954,-9810138.8366,Rural
13,0,9,AL,4,0,0,36587,8,16,8,219,47,-88.369023,-9837194.1474,Rural
155,16,73,AL,82,10,6,36608,40,90,50,409,116,-88.277402,-9826995.7492,Rural
84,6,46,AL,38,4,2,36575,14,20,6,291,86,-88.284118,-9827743.1335,Rural
240,0,115,AL,125,0,0,36040,0,0,0,229,37,-86.681656,-9649349.3011,Rural
167,0,85,AL,82,0,0,36040,0,0,0,164,0,-86.578561,-9637873.5553,Rural
120,4,52,AL,68,2,2,36022,12,30,18,473,165,-86.463004,-9625018.5457,Rural
39,1,17,AL,22,0,1,36022,2,4,2,210,0,-86.326071,-9609765.1121,Rural
37,2,19,AL,18,1,1,36022,6,8,2,359,126,-86.327438,-9609921.3833,Rural
98,0,45,AL,53,0,0,36069,5,7,2,131,14,-86.223715,-9598377.6934,Rural
0,0,0,AL,0,0,0,35966,1,5,4,100,14,-85.694474,-9539456.6348,Rural
6,0,1,AL,5,0,0,35771,7,19,12,368,23,-85.979924,-9571240.8498,Rural
45,0,22,AL,23,0,0,35772,22,42,20,233,56,-85.817171,-9553126.9727,Rural
152,2,75,AL,77,0,2,36703,0,2,2,158,32,-86.960933,-9680440.487,Rural
183,0,94,AL,89,0,0,36767,0,0,0,144,26,-87.260308,-9713773.8257,Rural
248,6,122,AL,126,4,2,36701,1,2,1,312,85,-86.983395,-9682947.6215,Rural
215,0,121,AL,94,0,0,35160,12,29,17,249,37,-86.080996,-9582492.3804,Rural
116,5,66,AL,50,1,4,35096,8,10,2,285,0,-86.101626,-9584788.8884,Rural
22,4,12,AL,10,1,3,35151,5,7,2,293,51,-86.409526,-9619059.8547,Rural
103,0,43,AL,60,0,0,35149,5,6,1,169,43,-86.213199,-9597209.0562,Rural
123,1,68,AL,55,1,0,36005,4,8,4,252,38,-85.838632,-9555511.808,Rural
316,2,154,AL,162,1,1,36010,20,44,24,425,68,-85.820773,-9553527.8424,Rural
84,2,41,AL,43,1,1,35490,23,41,18,402,0,-87.282069,-9716185.8386,Rural
368,6,187,AL,181,5,1,35462,5,6,1,345,0,-87.900021,-9784985.9585,Rural
105,2,50,AL,55,1,1,35444,25,37,12,405,0,-87.312103,-9719528.6847,Rural
7,0,1,AL,6,0,0,35475,9,13,4,155,0,-87.63309,-9755274.0363,Rural
398,0,190,AL,208,0,0,36083,0,3,3,392,96,-85.670017,-9536738.8738,Rural
38,0,16,AL,22,0,0,36855,0,0,0,83,8,-85.34369,-9500415.998,Rural
156,39,71,AR,85,20,19,72704,89,189,100,545,90,-94.218623,-10488369.6844,Rural
28,18,11,AR,17,9,9,72712,52,100,48,202,0,-94.250702,-10491929.9513,Rural
63,11,31,AZ,32,4,7,85132,131,289,158,489,82,-111.475275,-12409371.4904,Rural
0,0,0,AZ,0,0,0,86556,1,1,0,370,50,-109.209518,-12157136.0915,Rural
0,1,0,AZ,0,0,1,86505,1,1,0,246,75,-109.535857,-12193472.5561,Rural
0,0,0,AZ,0,0,0,86512,2,5,3,171,0,-109.330357,-12170602.5973,Rural
0,0,0,AZ,0,0,0,86547,0,0,0,44,2,-109.475162,-12186712.1256,Rural
0,0,0,AZ,0,0,0,85325,7,17,10,30,5,-113.993337,-12689674.5662,Rural
2,0,0,AZ,2,0,0,85357,50,102,52,96,9,-113.540768,-12639294.0715,Rural
1,1,1,AZ,0,1,0,85928,9,26,17,67,0,-110.597007,-12311600.0383,Rural
1,0,1,AZ,0,0,0,86032,16,34,18,104,34,-110.332028,-12282091.9481,Rural
8,7,5,AZ,3,4,3,85901,51,121,70,314,0,-110.048858,-12250579.5093,Rural
2,0,0,AZ,2,0,0,85937,29,54,25,183,0,-110.082349,-12254302.8418,Rural
2,3,0,AZ,2,2,1,86023,46,83,37,115,21,-112.137976,-12483145.1129,Rural
1,1,0,AZ,1,1,0,86432,62,110,48,99,0,-113.92906,-12682526.8547,Rural
10,5,5,AZ,5,2,3,86442,77,158,81,328,101,-114.561477,-12752916.8648,Rural
0,0,0,AZ,0,0,0,86432,59,117,58,152,40,-113.928733,-12682486.0883,Rural
2,2,2,AZ,0,2,0,86436,12,23,11,67,16,-114.480713,-12743934.6646,Rural
0,1,0,AZ,0,0,1,85621,86,183,97,138,23,-110.871934,-12342202.0272,Rural
0,0,0,AZ,0,0,0,85292,95,193,98,175,21,-110.771753,-12331052.4127,Rural
0,0,0,AZ,0,0,0,85544,9,16,7,75,18,-111.457031,-12407326.3753,Rural
5,16,3,AZ,2,5,11,85085,54,101,47,79,0,-111.96185,-12463529.6729,Rural
10,5,3,AZ,7,1,4,85268,34,70,36,157,0,-111.719556,-12436555.8949,Rural
14,9,6,AZ,8,6,3,85340,135,292,157,172,114,-112.462976,-12519311.7175,Rural
8,0,2,AZ,6,0,0,85343,136,283,147,312,45,-112.678294,-12543289.164,Rural
2,3,1,AZ,1,1,2,85087,8,23,15,66,29,-112.140456,-12483410.0946,Rural
5,0,2,AZ,3,0,0,85390,52,112,60,196,43,-112.727531,-12548765.4524,Rural
73,8,38,AZ,35,4,4,85132,120,280,160,384,0,-111.38846,-12399709.8501,Rural
4,0,2,AZ,2,0,0,85141,73,151,78,157,21,-111.497596,-12411858.2418,Rural
0,0,0,AZ,0,0,0,85147,5,11,6,208,0,-111.757917,-12440822.7797,Rural
0,0,0,AZ,0,0,0,86320,17,30,13,52,0,-112.486125,-12521893.5905,Rural
0,0,0,AZ,0,0,0,86322,90,182,92,443,94,-111.860747,-12452278.1423,Rural
2,0,0,AZ,2,0,0,85332,22,37,15,62,7,-112.859485,-12563461.7451,Rural
0,0,0,AZ,0,0,0,86332,8,21,13,59,5,-112.710896,-12546917.3749,Rural
0,0,0,AZ,0,0,0,86337,5,7,2,17,0,-112.874011,-12565078.8129,Rural
0,0,0,AZ,0,0,0,85536,1,2,1,231,32,-109.964559,-12241189.645,Rural
0,0,0,AZ,0,0,0,85625,0,2,2,12,2,-109.636333,-12204656.1427,Rural
0,2,0,AZ,0,1,1,85610,25,48,23,89,10,-109.680276,-12209554.9069,Rural
11,7,4,AZ,7,4,3,85650,77,148,71,192,51,-110.195506,-12266906.4585,Rural
3,0,1,AZ,2,0,0,85630,12,28,16,140,25,-110.220325,-12269664.9859,Rural
0,1,0,AZ,0,1,0,85638,19,35,16,92,7,-110.060053,-12251822.8849,Rural
4,0,1,AZ,3,0,0,85736,92,198,106,265,65,-111.319313,-12392004.9976,Rural
26,36,11,AZ,15,18,18,85742,122,255,133,154,90,-111.018191,-12358488.21,Rural
0,0,0,AZ,0,0,0,85634,1,2,1,85,0,-111.835184,-12449438.0821,Rural
3,0,1,AZ,2,0,0,85735,89,164,75,211,0,-111.314825,-12391509.0062,Rural
15,4,7,AZ,8,1,3,85746,340,706,366,663,0,-111.057612,-12362877.394,Rural
0,0,0,AZ,0,0,0,85336,285,519,234,497,80,-114.783345,-12777621.3123,Rural
0,0,0,AZ,0,0,0,85356,78,150,72,152,20,-114.141427,-12706164.5811,Rural
0,3,0,CA,0,3,0,95334,23,54,31,67,0,-120.6858,-13434680.8018,Rural
110,6,52,CA,58,2,4,92395,126,268,142,399,75,-117.372138,-13065792.3061,Rural
2,0,0,CA,2,0,0,95249,0,9,9,14,0,-120.656464,-13431419.4886,Rural
6,22,2,CA,4,13,9,95249,73,160,87,385,0,-120.684347,-13434517.7362,Rural
0,0,0,CA,0,0,0,96132,1,2,1,6,0,-120.513164,-13415466.2315,Rural
0,0,0,CA,0,0,0,95338,5,6,1,18,0,-119.902001,-13347427.0848,Rural
1,0,0,CA,1,0,0,95971,0,1,1,8,2,-120.911471,-13459806.5023,Rural
0,0,0,CA,0,0,0,96064,3,4,1,16,4,-122.388121,-13624183.4824,Rural
0,0,0,CA,0,0,0,96091,0,0,0,8,2,-122.70678,-13659657.0579,Rural
0,0,0,CA,0,0,0,93226,1,1,0,11,3,-118.704238,-13214093.7298,Rural
0,0,0,CA,0,0,0,95966,0,1,1,7,0,-121.263672,-13499003.4104,Rural
0,0,0,CA,0,0,0,95542,1,3,2,9,0,-123.797161,-13781039.0588,Rural
0,1,0,CA,0,0,1,95549,0,0,0,3,3,-123.944393,-13797427.1577,Rural
57,4,4,CA,53,3,1,93725,18,148,130,237,0,-119.726599,-13327906.7663,Rural
0,0,0,CA,0,0,0,93204,6,27,21,22,0,-120.125446,-13372301.3924,Rural
1,1,0,CA,1,0,1,92821,13,37,24,33,0,-117.875526,-13121839.3325,Rural
2,0,0,CA,2,0,0,93636,10,18,8,21,0,-119.896503,-13346815.5885,Rural
9,1,0,CA,9,1,0,95380,50,125,75,154,0,-120.798377,-13447216.4745,Rural
0,0,0,CA,0,0,0,95358,11,21,10,25,0,-121.115668,-13482526.9843,Rural
1,0,1,CA,0,0,0,96007,4,10,6,40,0,-122.306941,-13615140.1326,Rural
0,0,0,CA,0,0,0,96011,2,2,0,12,1,-121.907437,-13570670.7682,Rural
2,0,1,CA,1,0,0,92571,5,10,5,9,0,-117.246971,-13051863.781,Rural
48,7,18,CA,30,2,5,92571,67,201,134,227,0,-117.246971,-13051863.781,Rural
9,1,3,CA,6,1,0,92284,18,49,31,94,0,-116.3713,-12954391.2825,Rural
69,28,42,CA,27,13,15,92277,105,204,99,294,93,-116.041687,-12917701.5089,Rural
88,13,54,CA,34,7,6,92371,238,529,291,658,0,-117.456596,-13075209.348,Rural
3,4,1,CA,2,3,1,95634,11,22,11,136,27,-120.833389,-13451102.8727,Rural
7,6,4,CA,3,3,3,95667,41,71,30,143,0,-120.867054,-13454853.3829,Rural
43,109,23,CA,20,65,44,95826,91,179,88,353,61,-121.361935,-13509942.3985,Rural
33,22,19,CA,14,12,10,93955,70,154,84,213,78,-121.807053,-13559493.976,Rural
0,0,0,CA,0,0,0,92070,4,11,7,19,4,-116.645249,-12984884.561,Rural
6,2,4,CA,2,1,1,94525,6,12,6,14,0,-122.220441,-13605512.4643,Rural
0,0,0,CA,0,0,0,93405,8,19,11,18,3,-120.742844,-13441026.7738,Rural
0,0,0,CA,0,0,0,94952,4,6,2,10,3,-122.71578,-13660649.0407,Rural
0,0,0,CA,0,0,0,95480,0,0,0,12,3,-123.342024,-13730366.4049,Rural
0,1,0,CA,0,1,0,95460,0,0,0,9,0,-123.801527,-13781521.4614,Rural
23,38,10,CA,13,22,16,95620,303,594,291,508,0,-121.817651,-13560676.2021,Rural
0,3,0,CA,0,1,2,93615,21,59,38,54,0,-119.288607,-13279136.5451,Rural
0,0,0,CA,0,0,0,95982,4,14,10,20,0,-121.755876,-13553793.4723,Rural
1,4,1,CO,0,3,1,81230,64,127,63,186,90,-106.937459,-11904214.4579,Rural
0,0,0,CO,0,0,0,81623,4,5,1,11,4,-107.19297,-11932669.4156,Rural
0,0,0,CO,0,0,0,81640,0,0,0,3,2,-108.083981,-12031854.1035,Rural
0,0,0,CO,0,0,0,80455,1,1,0,3,6,-105.38806,-11731738.5501,Rural
40,77,17,CO,23,38,39,80908,103,217,114,100,0,-104.763007,-11662163.8683,Rural
0,0,0,CO,0,0,0,80101,3,5,2,14,0,-103.941201,-11570684.0329,Rural
0,4,0,CO,0,3,1,80465,15,32,17,20,54,-105.197058,-11710485.659,Rural
15,8,4,CO,11,2,6,80443,135,274,139,265,0,-106.056058,-11806089.6968,Rural
57,9,35,FL,22,7,2,32958,56,126,70,451,133,-80.508667,-8962177.0196,Rural
4,0,1,FL,3,0,0,32626,3,7,4,64,0,-82.883876,-9226581.1935,Rural
155,70,67,FL,88,44,26,32824,353,707,354,453,0,-81.34489,-9055273.9229,Rural
6,5,3,FL,3,2,3,33935,154,314,160,281,62,-81.441618,-9066036.2564,Rural
41,2,19,FL,22,2,0,32058,0,0,0,133,35,-82.072047,-9136215.64,Rural
1,1,0,FL,1,1,0,32430,5,8,3,126,22,-85.181881,-9482404.0369,Rural
32,1,15,FL,17,0,1,32628,10,19,9,299,0,-83.129452,-9253921.8692,Rural
77,3,31,FL,46,2,1,32456,11,29,18,233,0,-85.29025,-9494464.1014,Rural
360,8,162,FL,198,7,1,32052,106,213,107,721,141,-82.935318,-9232315.6692,Rural
1,0,0,FL,1,0,0,32455,6,15,9,199,53,-85.9595,-9568957.9305,Rural
99,3,40,FL,59,1,2,32460,10,29,19,276,80,-84.941637,-9455654.4742,Rural
78,2,32,FL,46,0,2,32431,10,26,16,212,60,-85.366723,-9502977.4877,Rural
98,7,49,FL,49,4,3,32626,27,56,29,542,140,-82.869882,-9225025.2753,Rural
88,8,43,FL,45,3,5,32626,31,57,26,410,0,-82.860663,-9223999.3205,Rural
50,2,22,FL,28,1,1,32321,43,92,49,3,58,-84.977433,-9459642.7885,Rural
40,0,13,FL,27,0,0,32350,10,15,5,136,27,-83.35145,-9278633.1111,Rural
19,0,8,FL,11,0,0,32008,52,82,30,415,90,-82.91877,-9230467.5917,Rural
88,6,49,FL,39,1,5,32435,63,125,62,493,118,-86.137426,-9588770.4083,Rural
4,4,4,FL,0,1,3,32439,63,132,69,476,150,-86.130696,-9588023.024,Rural
79,3,44,FL,35,2,1,32428,6,19,13,223,0,-85.557591,-9524230.3788,Rural
68,0,38,FL,30,0,0,32462,6,11,5,491,96,-85.706426,-9540795.1321,Rural
90,10,39,FL,51,8,2,33913,116,242,126,292,0,-81.750929,-9100470.2884,Rural
0,4,0,FL,0,1,3,33957,11,17,6,43,35,-82.116176,-9141121.1986,Rural
51,0,29,FL,22,0,0,33935,305,615,310,537,0,-81.369138,-9057964.5063,Rural
23,2,11,FL,12,1,1,32180,156,323,167,456,96,-81.463769,-9068495.8302,Rural
73,21,33,FL,40,10,11,32174,12,39,27,374,122,-81.114129,-9029577.4926,Rural
23,2,9,FL,14,1,1,32531,15,26,11,751,116,-86.678844,-9649029.9642,Rural
27,0,0,FL,27,0,0,32539,0,0,0,37,0,-86.522251,-9631615.9105,Rural
4,1,0,FL,4,0,1,32619,34,75,41,336,86,-82.854617,-9223333.4691,Rural
122,4,65,FL,57,3,1,32669,33,68,35,236,0,-82.615532,-9196713,Rural
145,3,61,FL,84,2,1,32615,16,39,23,272,0,-82.493043,-9183076.6342,Rural
7,1,2,FL,5,0,1,34461,3,14,11,92,10,-82.498844,-9183722.1024,Rural
59,68,35,FL,24,36,32,34461,104,180,76,858,0,-82.498772,-9183722.1024,Rural
23,2,13,FL,10,1,1,34448,30,53,23,437,98,-82.536718,-9187941.4264,Rural
62,7,31,FL,31,1,6,32068,31,59,28,304,0,-81.944299,-9121994.9556,Rural
31,2,17,FL,14,1,1,32068,10,28,18,508,120,-81.940712,-9121587.2914,Rural
69,0,26,FL,43,0,0,32234,13,30,17,204,59,-81.981191,-9126105.5691,Rural
35,4,17,FL,18,3,1,32046,5,10,5,449,102,-81.932188,-9120649.6639,Rural
158,10,76,FL,82,6,4,32084,32,61,29,331,0,-81.355685,-9056476.5321,Rural
142,24,67,FL,75,5,19,32086,67,112,45,499,0,-81.333622,-9054016.9584,Rural
39,2,17,FL,22,1,1,33037,231,463,232,580,89,-80.387579,-8948696.925,Rural
131,4,54,FL,77,2,2,32038,48,107,59,601,0,-82.711508,-9207400.5952,Rural
96,4,42,FL,54,2,2,33837,232,508,276,517,147,-81.568787,-9080195.7913,Rural
127,11,58,FL,69,6,5,33860,239,477,238,568,0,-81.960495,-9123802.2666,Rural
47,1,29,FL,18,1,0,33843,105,196,91,301,153,-81.535792,-9076513.2251,Rural
177,2,87,FL,90,1,1,33844,269,532,263,597,196,-81.561076,-9079339.6966,Rural
13,4,4,FL,9,0,4,33478,49,102,53,186,101,-80.217805,-8929794.8972,Rural
208,0,107,FL,101,0,0,33476,29,61,32,233,36,-80.651851,-8978116.6879,Rural
33,8,17,FL,16,3,5,34120,180,354,174,396,90,-81.525874,-9075419.3263,Rural
144,0,65,FL,79,0,0,34142,222,474,252,617,101,-81.395311,-9060886.0993,Rural
149,1,84,FL,65,0,1,34482,57,121,64,327,71,-82.19254,-9149627.7906,Rural
243,5,119,FL,124,1,4,32113,84,166,82,643,0,-82.162484,-9146284.9445,Rural
44,5,22,FL,22,2,3,34432,59,139,80,312,110,-82.417876,-9174705.9303,Rural
9,2,5,FL,4,1,1,32134,36,70,34,683,79,-81.970325,-9124889.371,Rural
528,65,275,FL,253,27,38,34481,471,901,430,1495,0,-82.249733,-9155994.1457,Rural
278,4,148,FL,130,3,1,34748,79,153,74,620,127,-81.899315,-9116987.4809,Rural
142,7,59,FL,83,5,2,34758,206,418,212,435,89,-81.501644,-9072715.1541,Rural
35,5,13,FL,22,3,2,34737,15,50,35,99,6,-81.768738,-9102447.4595,Rural
181,4,81,FL,100,3,1,32736,111,258,147,529,0,-81.646181,-9088811.0937,Rural
91,5,46,FL,45,4,1,32798,141,315,174,393,108,-81.601818,-9083871.563,Rural
121,13,65,FL,56,11,2,33897,272,529,257,260,186,-81.651871,-9089436.1787,Rural
63,4,30,FL,33,2,2,32640,35,64,29,280,59,-82.031361,-9131683.7735,Rural
40,54,17,FL,23,29,25,32940,68,148,80,148,176,-80.723624,-8986100.1109,Rural
82,2,46,FL,36,0,2,32909,33,44,11,147,36,-80.622009,-8974801.0195,Rural
4,2,1,FL,3,0,2,32466,10,21,11,358,75,-85.440726,-9511205.5092,Rural
102,4,40,FL,62,3,1,32535,6,10,4,236,87,-87.429068,-9732560.3487,Rural
74,2,45,FL,29,1,1,32535,3,9,6,164,0,-87.406422,-9730026.0366,Rural
2,3,2,FL,0,2,1,32565,3,8,5,151,47,-87.222892,-9709608.857,Rural
8,0,4,FL,4,0,0,32570,4,6,2,103,0,-87.099237,-9695836.6031,Rural
36,0,18,FL,18,0,0,33469,16,23,7,4,3,-80.101714,-8916878.7381,Rural
7,0,0,FL,7,0,0,34981,0,3,3,3,0,-80.365441,-8946237.3513,Rural
20,35,9,FL,11,18,17,34202,55,106,51,151,122,-82.393346,-9171981.3749,Rural
112,7,52,FL,60,4,3,34221,96,214,118,328,71,-82.525097,-9186650.4899,Rural
84,2,40,FL,44,1,1,33852,137,268,131,516,89,-81.326293,-9053201.6301,Rural
80,3,38,FL,42,1,2,32327,2,8,6,198,92,-84.393038,-9394586.3844,Rural
75,4,32,FL,43,2,2,32327,9,18,9,236,103,-84.318419,-9386283.6246,Rural
308,0,134,FL,174,0,0,32351,85,171,86,412,118,-84.601383,-9417782.4746,Rural
182,0,92,FL,90,0,0,32324,2,2,0,167,19,-84.833986,-9443675.9426,Rural
169,4,84,FL,85,1,3,32317,7,20,13,224,77,-84.122483,-9364473.5925,Rural
31,1,13,FL,18,0,1,33570,45,92,47,148,2,-82.472386,-9180786.9205,Rural
40,5,17,FL,23,3,2,34639,68,143,75,281,91,-82.429364,-9175996.8667,Rural
111,27,52,FL,59,16,11,34613,138,282,144,628,0,-82.495495,-9183355.2047,Rural
31,8,11,FL,20,4,4,33565,169,337,168,603,112,-82.155276,-9145476.4106,Rural
105,0,47,FL,58,0,0,33619,139,284,145,476,81,-82.382378,-9170765.1768,Rural
76,200,39,FL,37,100,100,33592,53,104,51,54,0,-82.344064,-9166491.4976,Rural
21,3,8,FL,13,0,3,33525,68,157,89,400,136,-82.279703,-9159336.9918,Rural
85,3,34,FL,51,0,3,33597,80,151,71,457,0,-82.064198,-9135345.9565,Rural
72,14,29,FL,43,8,6,32967,40,90,50,255,91,-80.466268,-8957454.9099,Rural
1,1,0,FL,1,1,0,33890,3,12,9,14,0,-81.783273,-9104064.5273,Rural
10,0,7,GA,3,0,0,30268,1,2,1,17,0,-84.686517,-9427260.6661,Rural
228,1,126,GA,102,1,0,31044,5,9,4,372,66,-83.362301,-9279849.3092,Rural
252,5,133,GA,119,1,4,31647,38,85,47,614,230,-83.437561,-9288220.0131,Rural
11,1,4,GA,7,1,0,30521,9,17,8,126,76,-83.192663,-9260967.6646,Rural
32,8,20,GA,12,3,5,30529,61,119,58,429,108,-83.467623,-9291569.6535,Rural
124,1,59,GA,65,0,1,31006,4,7,3,264,0,-84.212717,-9374515.7194,Rural
3,5,2,GA,1,3,2,30546,14,26,12,276,68,-83.731636,-9320962.2388,Rural
0,4,0,GA,0,3,1,30512,13,31,18,384,0,-83.952275,-9345517.2095,Rural
16,0,8,GA,8,0,0,31563,13,20,7,151,30,-82.235226,-9154383.8723,Rural
103,3,53,GA,50,2,1,31510,27,72,45,343,0,-82.459265,-9179326.124,Rural
120,1,56,GA,64,0,1,31639,26,60,34,695,0,-83.24445,-9266722.5235,Rural
129,10,54,GA,75,5,5,31014,8,16,8,272,0,-83.322619,-9275419.3587,Rural
172,4,72,GA,100,1,3,30439,59,109,50,454,0,-82.05114,-9133885.16,Rural
223,3,106,GA,117,1,2,31634,15,30,15,570,116,-82.771615,-9214093.0816,Rural
